"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Saudi Arabia","SAU","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","1600239130.83091","1867421198.69499","4856216808.8373","8177464791.0359","12502798421.5154","21600566578.3571","29049109740.9691","38928548152.7065","50294024022.8754","62710009061.7325","79724859035.024","75506738915.2031","73498610993.5903","64540921967.2491","47941327437.239","38030354131.5346","37738666666.6667","35408000000","40069333333.3333","45098666666.6667","66618666666.6667","64388266666.6667","52567200000","42221466666.6666","47054800000","52264400000","55231066666.6667","47393200000","47395946666.6667","55797333333.3333","52531900000","53528906666.6667","59002480000","70546160000","92269920000","119981361812.594","154334724745.176","189017923788.194","173181402133.333","185330805866.667","208058904466.667","227865085207.843","241604431576.471","269591719010.083","255603890533.333","206353988035.768","210188676875.703","221343408384.188","231662305935.492","189960668539.197","225477684599.818","274164883398.624",
"Sudan","SDN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","931054141.208977","928767942.124776","1084020002.51893","1576400003.1528","2246149325.46798","1272259686.78871","1274652487.28633","1047823426.65338","1038872029.99183","915348195.52031","1017825703.5747","1289865147.64276","1546675260.34667","1024845664.29049","1464644588.19591","1107760325.54304","663510000","1285000000","1243200000","1540970000","1600000000","1946800000","1654100000","2593500000","2627300000","3749990000","4245620000","5785230000","8898784732.29434","13741349942.6103","13951741321.0053","16385065138.6012","14760768503.1792","15677496397.4604","14822268017.3211","12270198198.5936","13566949699.8916","11166892222.8901","11325367260.9394","9785340532.95321","11470555090.0223","10176769346.9235","11508918918.8809","12054131738.2762","11728740847.4717","13120805993.4902",
"Senegal","SEN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","737709001.419038","865743497.962987","902822991.271543","1039198655.64797","1042605318.36432","1196869274.31779","1336996376.41485","1630801277.66191","1346718135.65695","1433084946.89542","1327202547.5436","1296412231.45714","1541642791.8792","1664689301.0364","1697643188.88417","1738011208.14107","2053185078.39376","1912537350.74471","2018989626.74548","1830291279.71328","1679182484.03674","2032623859.66253","1810000197.84237","1702674574.12222","1887667853.55757","2002119184.14195","1942578856.64253","2014613117.40607","2284341626.29921","2913384201.94978","3484159850.97032","3992881192.85649","4277738099.94181","5683281170.95314","7382622632.55014","5635481740.67503","5562190611.57974","6978445815.05768","7495560101.33231","7908835401.68201","7910972219.8684","6966079179.51097","6983376456.12739","8421415119.12299","10005109792.2668","","","","",
"Singapore","SGP","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","3740800001.33007","5658089284.48411","9044401283.42559","8821743350.9411","9905531518.92066","11481511850.7055","14191576614.9564","19349676378.4791","26694740128.8312","30683133295.4195","31477202381.3885","31424717839.8167","32009063567.1382","29519350957.8164","29272302807.5527","37735008982.3441","49967079518.4914","56820933978.832","70454593938.5023","77368064600.1563","84589821768.4011","99783150562.4957","118685123787.94","154833265720.081","164315454221.48","163921365700.454","134001240836.878","152245957123.781","185020524411.772","164519282422.362","169807763370.141","190944829763.419","245151256684.255","287195817104.988","339505055802.635","392486660377.921","459994004121.726","384019491064.11","477828029409.429","566383417679.984","586973007748.75","613146247902.181","612674953632.453","558038732202.28","539498578996.791","622631859079.964","711914840511.301","705242182298","680562399966.176","847221600565.696","933833123791.1",
"Solomon Islands","SLB","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","40321172.9795775","38739637.859747","43356927.6830102","56200459.7525731","83837172.2350342","117012307.700372","117448815.693236","107300514.73428","105784790.152007","120042539.631664","123652162.182164","126557565.329367","130285571.663304","182951717.073093","181315386.879563","163636004.139013","190625287.779722","176360096.991223","222164129.161787","252600876.537802","239408085.968466","245432432.242974","302883418.939854","224434954.165923","219919149.397927","176382825.665575","173546437.15871","127961610.02815","162813832.867878","171030491.979545","250145076.920608","289812981.809266","405652571.684197","469161106.12613","413118100.151409","610898948.714896","712829572.552899","728039997.976709","740091317.559293","743496280.290188","696064501.037406","709730893.110111","750245653.356121","811173050.356235","819191457.550407","577058126.412784","656216078.07831","821376772.673723",
"Sierra Leone","SLE","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","232447252.540124","343061255.299098","451194311.996823","493698132.833587","379088280.478093","368154359.766025","196305139.101995","229922478.42693","176439784.448214","18054978.002618","220055573.153592","168144107.59754","244988486.708978","286634364.121264","219532692.085222","217036284.839309","254240228.692168","353320385.608241","290303103.196768","346552228.796095","129089107.54904","155359173.404246","201788609.32438","262388146.02378","290785231.928538","356828316.743476","421180988.123108","429853642.45266","509329772.344745","487178047.602424","637353631.727436","684599796.341799","796539838.680192","1191150348.82049","2711199383.51534","2689180699.45298","2707493105.40354","3260738240.31017","2348377230.17606","1526724227.55217","1707525621.05871","1681078920.94111","1907533468.70999","1427834678.49448","1949232998.20774","",
"El Salvador","SLV","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","905240000","1135120000","1296760000","1385680000","1289080000","1281080000","1195240000","1230120000","1315520000","1323640000","1322300423.52359","1353740000","1437560000","1739740000","1785324896.5685","1765322245.32225","2054101465.16496","2303129078.68517","2658570814.83602","3271200799.58117","3117761279.26899","3682740899.35761","3929982866.93318","4153700000","4877800000","5052100000","5107650000","5678649896.78462","6172925185.86864","7173220000","8242650000","9619430000","10267790000","8046791782.98922","9189745675.76953","10881594121.6572","11444987768.2702","12220213220.9018","12186657241.9462","12141447779.3849","12096622988.808","12887361398.0303","14017796460.0862","14053321086.0536","11859075371.6915","17231702042.1067","20251504925.5246",
"San Marino","SMR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23328393455.7518","29213186983.7268","19627532829.5623","20301989298.6951","25565349108.8759","24088636072.1743","26326524817.1853","26655469860.025","23271440140.8576","24622385223.7287","28809611790.2525","33025243487.8221","34739571892.645","32454497177.0913","42532459699.0004","51212296432.9212",
"Sub-Saharan Africa (excluding high income)","SSA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","49603444041.7224","56870549957.1209","65450127319.7288","90366320553.5046","98393786368.7528","82250967936.7237","71577926956.1433","66674088449.4566","60862793289.8703","58123193362.7862","68189986669.225","75708795070.8556","76925691551.6811","86961181071.5823","88775191579.6396","91239069733.7973","92075480511.4493","97441165969.4502","102589768210.183","106823086300.199","111645868980.936","111178786359.463","121073257388.643","120792687212.628","126130058928.715","129770245949.484","163472162854.573","197836351857.629","248120068126.799","295062935253.609","376629280971.06","465789611685.332","389800599522.939","472471037762.863","566875374910.442","574367693280.75","594429682555.227","600965966962.843","516984117597.917","447231913677.13","491258122415.687","553227825152.797","573903624314.771","470133016596.12","555729222993.854","",
"South Sudan","SSD","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5256734973.34069","3631110000","2261827700","2221610000","3986940000","4381260000","4855590000","4631560000","",
"Sub-Saharan Africa","SSF","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","49652136528.8228","56940309191.4682","65549712981.7395","90471486214.0886","98488801042.2725","82360730406.9929","71681926714.9126","66788331025.8614","61007730144.4872","58294984331.756","68384165612.0415","75943498300.8237","77157159804.7332","87222247830.6181","89016083919.5629","91506807405.9455","92398840452.6527","97724987554.8414","102942335280.363","107238867454.594","112112814515.781","111690377075.308","121655666770.31","121360609660.208","126852154604.333","130479786927.851","164141136516.846","198562822649.811","249074122307.968","296119052186.694","377653452982.404","466949403203.633","390851105624.042","473531443796.733","568123847453.731","575906508047.464","596096309071.47","602667889914.411","518532331454.815","448952850433.042","493240441377.949","555452875521.883","576068834369.537","471535098021.412","557660036588.828","",
"Small states","SST","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59915773305.7792","58064593458.036","62728938365.2073","74041079959.2276","78439883518.8919","83183355035.2581","84045859991.6015","86709432185.7923","94898909927.2078","88642563704.9756","90024404859.5325","103417402619.816","128774273866.512","154252978923.554","184126029391.661","229106002012.43","279465385882.897","221509087060.763","246918428606.509","301988396885.293","315354576309.747","331087029530.755","338110094123.406","310958884991.822","295920059798.256","326990367416.652","357975772156.119","363565781957.762","318078339546.633","375585035458.874","418267481219.194",
"Sao Tome and Principe","STP","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","11798954.2732704","12415254.5193342","10140682.1521217","16114022.8676079","22739881.6322616","23389285.9576016","22043979.4637955","30161879.0128026","37998856.6393843","26280731.8985198","34550408.5797598","30306434.7528047","37445892.4072973","22858738.6312363","23121646.1413737","22154890.1218997","22350000","","","","","","","38128000","31851200","39144516.1460192","41229142.4797854","43539276.343987","44877753.0569449","50889014.9573402","57531512.8568526","57561552.1211396","80123964.5760311","85825112.125134","115603292.494103","104677531.010088","122782195.088502","149374003.324659","147005821.833542","180202721.152265","235012020.998262","190123898.45783","188270251.395407","197238670.403681","199872452.559259","193358130.66722","163581715.612948","205191122.63911","",
"Suriname","SUR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1608400000","1251400000","1408900000","1835700000","1701000000","1787300000","2519823014.46137","2809334109.99","2878573105.4041","2860707109.71849","2709426928.34627","1889273727.37367","2201379761.01703","2492744580.50587","2845844472.17865","2318468047.09884","2276307830.29432","2661448883.88504",
"Slovak Republic","SVK","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8254402528.39107","8520479868.53674","10921507532.292","13404295593.1214","14257866886.0879","15941737987.4716","13722041126.0528","15219101872.9943","17705906054.4263","15560137901.9177","20228050551.0813","45503838302.0161","52419832555.5558","65494095419.4255","79177642462.7743","89969326827.5234","65665436988.4471","75162994845.6569","91689772095.8682","87108356984.5069","92687241864.7534","94248279860.676","84637284518.0943","87146546970.174","94522169164.9646","106164232540.936","103727004029.294","93493815289.0526","113443717569.865","126839009473.988",
"Slovenia","SVN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6212200000","6558100000","7845300000","10234600000","10277000000","10281700000","11157200000","11216900000","11747100000","11808600000","13019900000","16476700000","20932600000","23391600000","27704613945.9726","36314125262.1623","41812258991.9112","30142787465.4467","32035902538.489","38003336633.7742","34088345018.1094","34585777802.034","36183387827.8267","32283032992.0156","33562632157.2188","38637148053.0658","44174428740.0278","43681861706.0468","39141066982.4265","51000469945.6394","58173048808.4091",
"Sweden","SWE","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","8368111861.89583","8620916280.40319","9946630739.28431","13099776750.3806","19277271272.5808","20729062296.3902","23305803922.535","24652685595.8611","26123698529.415","36297115784.5937","42495054287.8748","38878874731.0336","37865617193.1135","35489249602.7637","36235660569.7403","39030193081.8318","45460728495.6557","56069131264.7224","64219406113.9546","70744042674.0415","84623951418.8329","81370955207.0365","85738701838.2739","71264111999.8341","80646002070.8306","102250250816.737","107173752672.754","104952928206.535","108340194096.832","109994205615.02","118594936435.021","106369555441.81","108796943400.409","134412513414.641","165754565906.553","185633398945.705","213357403078.014","259961288375.67","284144925286.945","207327558574.888","243219534001.752","286445437776.272","270145909765.689","275543953913.549","283253438526.807","245068829130.99","247866577437.93","264730264807.397","289678859628.381","278140443294.094","252991050956.966","317215251588.838","342885290149.833",
"Eswatini","SWZ","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","178961170.666651","202296729.04519","213209999.8146","235059999.7956","341319999.7032","466377029.663559","659190755.905887","652362963.724588","586563559.486355","585225742.883319","490009506.769067","367065633.263765","415683517.19586","565756945.695062","632601961.541126","748814903.853028","870437083.405132","920322382.632912","1101607431.23938","1152125987.93066","1191274356.61182","1347443746.14876","1351515491.00746","1338563652.69242","1451190958.7378","1292345260.09219","1521444511.54292","1359699086.40747","1350168450.09714","1963214128.72649","2143742769.26961","2276037070.5406","2407631255.98928","2659231640.64817","2483359705.66977","2672430558.42728","3063436693.90243","2442638654.74652","2432079074.93721","2335236577.70588","2368382705.93971","2093982017.24926","1991277198.70372","2426800324.82265","2527454350.98761","2498907234.93374","2193054501.73647","2664709038.54106","",
"Sint Maarten (Dutch part)","SXM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1021396648.04469","1082754189.94414","1242491620.11173","1371513966.48045","1204754189.94413","1203910614.52514","1081962212.18436","1275425895.37431","1306520871.66481","807015254.089385","1036406309.07821","",
"Seychelles","SYC","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","46853412.3567045","65324474.5540685","85739353.9107088","114953435.494733","131441741.37604","126570153.773333","131557327.811778","121693719.168658","128117668.639912","151501429.761935","174426456.809051","197982197.234628","237103175.153872","234575001.503302","264635841.958212","246477366.816272","271539838.392764","322086126.371859","288085603.664396","349951438.216287","406574602.865871","453038243.520387","492110543.293907","558025175.086958","545241706.118426","681688015.100654","672266564.509838","650965869.635189","715230401.205456","934771367.391469","1038399147.06131","1023083189.84651","1164380548.66029","1049906053.91906","1069451374.96789","1260332904.36456","1539243996.08109","1664466692.79181","1699142700.27324","1543645209.6267","1703235032.71857","1957984454.57695","2198035827.71878","2147600799.46476","1411466144.04698","1911537088.78781","",
"Syrian Arab Republic","SYR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","2855500000","2804800000","3660000000","4610100000","5328700000","4569400000","5025100000","4720200000","5059200000","3198800000","3374300000","3083700000","3357800000","3785800000","4452300000","5257400000","6018000000","7212000000","6545000000","7088000000","6098000000","5650000000","6101000000","6614000000","7138000000","7516000000","7327000000","10306000000","12359000000","13242000000","16572382705.1875","20967377090.2914","18117834530.6107","21235313789.6153","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470609774.85375","460667300.07025","441512226.825","512597733.425","594404492.565716","","","","",
"Chad","TCD","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","249556651.821051","271169558.532883","127062763.611688","83164696.0138249","107600008.55085","104725702.436588","180089521.270179","224686679.09272","327440746.755774","390123222.433207","436922088.605749","461784931.518416","461019061.671497","511450639.820988","469112935.088325","482013419.524937","466029092.661206","423854484.375496","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","94358649295.2436","98533307375.7477","102080816203.335","109820770584.6","103058931730.366","114977489472.193","142813580318.392","164875892120.669","183027841863.609","211938862642.432","250935804223.761","300312936073.174","354081028414.003","452471366105.536","496305781522.484","443310252501.371","368526552613.1","400938953058.276","503791621282.287","505034678047.417","547586871732.996","781474040632.58","999531295762.921","1198684133598.09","1390661998952.57","1658930708813.64","1992757070915.83","1771469310094.6","2397461346586.66","3003191441365.51","3177813949318.43","3463726095072.88","3549033178033.72","3282268728075.68","3232727603070.13","3674494407804.45","4196947557627.37","4100823143670.32","3865676873678.13","4979312829046.77","5141854721474.93",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186799389319.855","250277184560.642","283929593382.416","311018748722.223","298727659748.875","253335838669.258","293805054911.163","302814136391.632","338595141638.302","441352170630.234","574883740278.899","696932785152.851","889245295372.13","1177130946622.91","1484753653384.92","1044992584737.09","1257749750386.11","1566311636910.55","1610245912395.38","1691803590978.55","1617255116937.07","1260074037773.82","1250134880326.48","1469720911967.43","1605483014616.33","1628068142879.36","1460722643087.52","1884422619071.9","2037766566563.45",
"Togo","TGO","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","142219925.919795","291956293.346686","251018522.409764","363229053.435876","572774843.365448","641740056.463753","751520892.252639","603290485.740285","603189983.063305","468740278.885563","431763638.757557","497085267.505917","660352589.005216","699781744.755079","775116268.665696","729786655.625328","912093707.988408","911920240.047509","809258161.350627","521177622.624357","544820680.312803","713094505.621812","841219735.327528","762274022.030773","770446025.581239","698818235.551191","665785256.2801","701820888.7468","774862881.935854","1011197687.32645","1169242425.62327","1249476720.84204","1299911787.08506","1470872261.46147","1769719578.74006","1784480149.97864","1953184820.84149","2654730076.06423","2541033618.20519","3149636378.09714","2922832297.1816","2636594088.01441","2634462431.64335","2351321558.42318","2561210369.22709","2497206857.50206","2630262510.69712","","",
"Thailand","THA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","3676137658.06253","4107626334.78958","5315120242.6715","6326141113.05496","8808246756.57986","10860965572.781","11992474832.3146","10601468251.47","12377807115.3822","12698781246.7577","11924544510.7603","12113848409.9448","16353033392.2003","23615843957.7105","29623756375.2542","38783156192.4906","45590751033.5333","49868354190.1084","56709344613.8242","67892379119.57","88161005939.6232","90835884303.7455","79661351286.6101","55404111037.207","62427367407.5032","77269479368.3238","75523826408.5609","80813056438.1247","93200954371.7974","116634952431.621","143581930000","158264620000","176981520000","219088650000","169251731042.736","227536130152.284","271095629702.753","299595063327.41","308249081616.972","283022621781.075","255283944026.43","247113637300.848","276766346951.459","316847534599.611","303921452758.269","255277379198.313","328789610167.777","367308511892.495",
"Tajikistan","TJK","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","970137600","1218499000","1504195000","1427896628.326","1866132265.476","3186121026.08","3956506375.495","2923010187.762","3423056749.82309","4134220963.14434","5091231104.67094","5482457949.39512","4364613425.76287","3537988778.67748","3113218020.71805","3124886422.95439","3540250567.92916","3718726216.63542","3301851360.76495","4493724398.35151","5562990557.43413",
"Turkmenistan","TKM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","113612348783.375","155417832174.581","179986135650.074","165964931589.375","127738969421.58","134374825306.07","131532606940.895","129445004693.997","135418430628.147","152132375060.573","166300077374.369","181514190036.783","198477170706.356","226919758626.022","250515113808.569","286923065706.444","318631329000.169","344600553313.598","403108028580.702","465144863406.819","447707952075.914","514237697593.846","503751583581.257","466013231047.508","485003125738.058","583991882922.995","695843599997.117","830937367636.397","993023695256.971","1182340691639.08","934219065091.422","1225807882875.64","1482665514266.33","1536467041720.08","1563081448199.6","1552054298847.16","1363613673039.16","1283180971826.41","1428214736106.84","1576905536313.75","1553380674006.8","1267530519617.16","1705189656905.9","2057139046244.09",
"Timor-Leste","TLS","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","335065160.579241","506325010.98526","809669941.54344","1180061733.37347","1351016410.46719","1875111992.25257","1680963184.81404","1218947311.27901","1221154661.40368","1337528200","1192147200","1156348278.97808","1103309738.40568","1108110642.65431","909414576.342411","1587700798.29989","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224017138938.862","244892394479.468","295154446806.68","388563572701.398","357125738339.594","389698666150.243","409634064200.198","467642158070.282","494665448347.056","508621231094.454","422794048132.099","391493149694.708","418501265272.16","458283772413.225","478814602663.032","375923098429.681","440794274932.378","",
"Tonga","TON","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","6084960.97432396","7998910.67018587","8972287.84013152","13199996.0349023","23273488.3066436","19434728.7972143","19492032.4754288","23589086.5868413","26968552.2550654","32510854.3085649","42876759.123537","44907535.8501538","47041189.1604237","44436320.0932651","46514068.5653943","49019554.2811243","52080581.9432193","69422754.6924151","72006699.1610256","72504643.0686966","76227081.8919292","74541913.7006959","70903990.1529514","90746634.5846942","","","","","","","93559498.5407484","103963849.177788","114541299.113581","129212139.709825","156879110.32258","159865315.351685","187655555.087692","227729081.010086","245772961.91296","232955638.885463","271795470.022126","297324381.092581","294530773.546637","272006450.711251","264385596.47178","276438924.130614","322094823.485577","346526905.907636","343063459.445524","325198546.178402","305302160.942947","343368650.988423",
"South Asia (IDA & IBRD)","TSA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","11830706250.9463","11178958217.7553","12925730056.9288","17137218551.1485","22639709881.8682","30591363260.8024","31527814954.6288","32003879893.2602","32057771852.4446","34115105373.2857","35088010170.2766","36420260418.7998","39708219301.4718","45058900260.3682","49252966879.5227","53488905138.3334","52915679295.6396","58001993187.2904","59700938406.8063","69592256577.2457","86687506407.4591","94596147240.4679","97238338280.7824","97107349490.6006","101548813509.388","116822917349.763","113953030973.252","117992366320.578","142315384076.764","192147372661.71","258772205393.768","315812371467.188","384205605095.668","508823501378.918","437566992989.461","570650710462.966","711231401079.494","747003605906.556","736517785495.458","741843409298.124","678353624039.657","671730551484.796","789577499054.417","895159350384.926","858625354908.198","707727091099.597","1009888426130.93","1222645394959.9",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","49652136528.8227","56940309191.4681","65549712981.7394","90471486214.0885","98488801042.2725","82360730406.9928","71681926714.9125","66788331025.8613","61007730144.4871","58294984331.7559","68384165612.0414","75943498300.8237","77157159804.7331","87222247830.6181","89016083919.5628","91506807405.9454","92398840452.6527","97724987554.8414","102942335280.363","107238867454.594","112112814515.781","111690377075.308","121655666770.31","121360609660.208","126852154604.332","130479786927.851","164141136516.845","198562822649.811","249074122307.968","296119052186.694","377653452982.404","466949403203.633","390851105624.042","473531443796.733","568123847453.731","575906508047.464","596096309071.47","602667889914.411","518532331454.815","448952850433.043","493240441377.949","555452875521.883","576068834369.537","471535098021.413","557660036588.829","",
"Trinidad and Tobago","TTO","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","980229678.890375","1165537324.23026","1420208333.92508","1609041667.33709","2215791667.58991","2972291667.90512","3021375001.2589","3651041668.18793","3498166668.12423","3020500000","2625224489.79592","2130388888.88889","1842861111.11111","1840390243.90244","1895105882.35294","1863105882.35294","2235388235.29412","2035364705.88236","1785334968.71981","1943432516.42248","2577038692.90514","2742218063.38787","3675636968.95261","3659522816.24865","3474100000","4403400233.07101","4594400245.64631","4589000000","5033000000","5713600000","7131200000","8071700000","9282300000","11415000000","8660600000","8249700000","14162411143.8602","14628846849.9512","13909775472.3364","12766942400.2914","11222301138.641","10688186679.6326","9923713908.57992","10407774374.5034","9185828698.44326","8360785838.89938","9142898482.78639","",
"Tunisia","TUN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","1921753838.07767","2123790656.54223","2383636533.19523","3245071816.57612","4118984668.92916","4432931417.3458","4178182210.01491","3918872470.05691","3912036045.86571","3605769951.27854","3751751352.54267","3940084171.78285","4758661893.49745","5372261748.53075","6590891840.60722","6345303705.57301","7881882938.22787","7794834328.22188","8316905092.4114","9646312450.43616","9554058334.54614","9635518314.50771","10020856659.8608","10169234335.8132","10299242470.3007","11391504557.0258","11420636781.3937","13015942825.7285","15597928487.314","16495414022.5574","18319640878.2705","23062557312.2273","29235031144.9575","23317694543.7041","26594872153.1368","28234813595.8422","28471244804.6439","28642083720.1669","28881970930.8319","23791601350.9208","22848248785.7109","24130444217.1177","26326033297.2319","25009803142.0036","21272964860.4522","26049407161.772","",
"Turkiye","TUR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","4133000000","5103000000","5690000000","6540000000","5185000000","6192000000","9251000000","10513000000","11157000000","11629000000","13182000000","14346000000","14226000000","17646000000","18448000000","21367000000","28949000000","27763000000","30204000000","37483000000","30460000000","44806000000","53261000000","60577000000","60103000000","53638000000","67873000000","51943000000","60295000000","81322000000","109884000000","132890000000","157951000000","191673000000","227299000000","165074000000","208733000000","264393000000","260689000000","288689000000","280864000000","243566000000","232916000000","270624000000","265294000000","245815000000","244925000000","300998000000","400494000000",
"Tuvalu","TUV","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26439640.4953341","18655701.7820844","20853465.40016","25347050.5915891","20882504.8208088","22189706.7236862","32420631.4681597","40274003.7422483","51913500.1087665","54667656.8169017","67479572.2567584","54382515.3305792","43291732.0980856","46171755.5107498","67178958.0342145","78631010.011998","50875928.9617993","47228824.1589354","65529091.2190583","51113359.0702786","51532599.2330118","",
"Tanzania","TZA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","722354366.7369","842541256.0351","1262569615.2466","1218505164.9818","1411684328.284","1345565134.0577","1172742150.7449","899137584.8742","1024419808.455","1178366090.6104","1241242752.8646","1389532137.9101","1484817119.8054","1525062930.141","1664968720.5079","1722469655.5634","1913276904.0814","2193866281.6652","1966013146.2798","2281399238.9222","2271875880.0642","2129947845.4065","2490253796.5355","2358602929.4103","2230404133.4225","2585775010.23306","2309273079.94155","2940859325.60346","3769210867.83786","4640883561.54862","5216716804.12834","6663760215.20389","9111156439.922","8015017076.60405","9792036452.35804","12865548214.808","13383113016.5217","14353435281.299","14213921054.2073","13306744913.289","11693699427.4773","10652604349.9766","11194186359.1211","11801723773.9521","10188539220.5652","","",
