"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Canada","CAN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","7215744226.78832","7439398347.96373","8094468142.4199","9398307859.40878","9996435159.84125","11675034537.9476","13131420335.4833","15002718390.0174","16551191067.3625","19265001435.5441","20912833721.1286","24070108091.7264","29896305147.054","38616894904.2846","38303736105.5151","44940900597.3676","48202162670.4278","53815374104.8156","64211564866.1509","75582423325.5443","81065766124.9939","79265812351.7718","85209341280.1172","99657499141.6477","100872394276.738","102287125062.712","112631192946.955","132708123539.819","142069228024.401","149465154177.522","149167447753.878","155721379056.831","168752844743.216","190114967779.731","218732924449.961","233942015745.903","249766353066.585","253784061018.876","283990463352.376","329258635782.102","310659599429.045","304705919836.87","330149882235.386","383240584166.026","432369202838.752","467052186177.715","502770691741.923","534150890346.767","391985828011.548","471736717163.276","550163771962.44","554964544782.69","560108797442.998","573083180253.852","495747450357.728","481357649980.237","518766780219.71","557709524084.096","564142104614.779","489021133524.258","618739366427.49","721521689461.77",
"Central Europe and the Baltics","CEB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128504557370.622","136198489691.055","143513755171.408","158142803376.476","153069194308.246","165326200524.386","183126550932.955","206551600022.949","264205783615.189","345699000131.846","412735358799.002","501738002354.608","639913986328.399","761127615095.711","601155009105.527","687097679172.164","822583616688.193","797621212174.742","854559496343.432","896967242033.663","793934859921.115","823477305703.638","930698269629.922","1043636628575","1041856906432.08","986194579791.432","1216681793319.2","1329899876501.68",
"Switzerland","CHE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","10327917073.1805","11789434512.1275","14237228779.0109","19321009537.4304","23422737609.6074","25929707196.2017","29008497095.2201","33802050331.2987","45250844945.6457","51211620711.1484","56770371758.7555","54151383633.521","51060977969.3914","49407211858.1595","51768782329.2009","53013048990.1816","69923151718.1566","82090499656.315","91340876785.3482","93260952672.0357","109918322725.392","107068228197.514","114016723576.59","111110090799.373","120745366374.386","141207542409.492","139536002135.905","137059062055.898","139573731208.623","139352487592.825","143618755449.368","143870950424.119","150194938109.819","172791140984.95","207207948022.88","225268080834.58","249997149298.292","302073320425.232","358115583192.532","321484759005.773","388280802445.161","475707113598.213","465237594281.164","508970903327.501","474699970370.027","443048390064.017","459636103721.801","461255257229.42","489596437233.163","483067666222.233","475816487338.12","571427242924.819","605575244872.792",
"Channel Islands","CHI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","536608944.072727","550679876.31924","639439109.578483","687702059.969863","730425954.499392","811168047.622172","1027102809.68072","991361141.062943","985179534.828536","1344283304.0569","1312768653.61702","1178788479.27012","1131279389.47526","2238228250.93201","3166202114.9637","1837775237.88545","2475236121.46824","2755061012.39021","3169461868.95517","4825253262.87057","6292627054.10256","5363825291.28205","4714093838.99165","4768072063.16502","4474238957.32528","4647193725.6023","5161066966.68076","6308155898.02801","8456109628.11294","10071325517.6762","10760100079.3694","11842816366.3828","13312245890.5379","12758730693.9602","15656485253.1871","21024964804.2543","20390569481.0802","22184928392.3589","20616668110.6917","21400727168.0436","23571802464.7352","22776326875.0509","22675288050.4739","26824399161.4086","39320388861.4026","49140735173.9785","67482975919.2872","77878717874.7505","73954052487.7069","63620890801.077","82291631444.1147","94686096591.3567","90427251116.0605","88959115227.6579","85613838739.8574","70787391530.2989","69612071967.5051","78297991691.4644","84275553044.9914","77541638713.3827","79541658783.314","101283949608.084","107377890001.255",
"China","CHN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2571280005.94219","1937599625.33084","1913227302.99964","2031026860.9338","2250377761.91465","2563155898.49845","2680955456.43261","2388487588.45815","2339742943.79574","2429108125.67682","2307246514.0208","2782506799.4793","3692541040.45211","5876097705.71165","7108229876.41487","7688902119.20419","6943387973.57859","7519552253.21765","6813008130.0813","9204347826.08696","11300000000","14587301587.3016","16324708463.7012","16620333601.7702","20518995638.4517","25772442515.1731","26223846553.0594","28435553708.1639","34405454469.2167","31394221977.5706","44932593282.2455","51511461986.0627","57870749262.1664","53358340206.6997","104606927340.678","131858562858.597","154812342511.434","187446663138.911","188751344128.438","198699399640.018","253091962354.31","272061051366.617","333004020801.122","447956269365.324","607356872978.6","773337432476.574","991726619887.74","1258051421416.87","1497878483246.04","1262661194141.34","1654823322646.56","2006308859581.4","2175069314333.18","2354264408104.83","2462825766971.84","2362097177312.12","2199974910040","2424216021131.55","2655609104898.36","2628941100879.18","2729884468572.07","3554107681623.27","3714245218685.07",
"Cote d'Ivoire","CIV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","187017624.489569","218194460.681831","221930266.585481","258264804.451737","330533061.890284","338691142.137127","372845040.791798","392274888.731828","521479841.252102","500460514.540256","520616378.843863","510247677.83295","619773295.779444","896858257.81982","1402964050.98434","1430151939.11335","1946009808.54344","2670550592.39586","2885367250.04592","3163758910.07077","3561631950.72506","2966163811.49592","2756186091.89899","2527383512.44128","3100078630.35368","3263790018.98996","3617154613.71825","3372301894.32358","3126609349.52488","3125624096.61637","3421191519.83778","3149018978.128","3558855914.04342","3252142761.68134","3369268863.42483","4593584043.78368","5069827392.11774","5082544455.8428","5333495976.6968","5423051765.22103","4606906376.74363","4617823362.52978","5662064303.9167","6107969562.44221","7086390526.70068","7662724565.23334","8302651293.51248","8769225727.26618","10568912659.6423","12000249504.0275","11703514545.7906","12946046213.0635","12699449607.1289","12469056848.3657","13752704953.4936","12531890057.7944","12073797173.25","13390010544.9882","13281208095.6885","13790699983.8431","13231734044.63","16221960052.1883","17395328780.0569",
"Cameroon","CMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","193421237.673994","178688820.29335","193088700.093905","231454655.065859","257346671.382602","301733187.246352","284721122.009471","305521570.691338","393469130.70724","548805301.518975","648117759.028271","656202835.156119","850701205.788797","1103007000.75745","1247639812.20758","1861186767.5893","1445617476.05293","2195884894.6827","2088376143.15375","2447934061.08363","2858134102.68646","2760485199.61073","2178543697.87248","1961804003.11323","2280376113.31045","2485421487.97204","2367905905.32009","2480390366.22317","2652315488.60061","1912336306.78517","2348799529.68499","2691568970.68499","2875461377.27409","2483240191.24176","2247078224.96277","2626514827.38501","2766983729.39844","2854249058.07292","3104135992.08602","3868330223.28283","4340055668.91434","5055972601.32481","6455516968.03949","7485406843.40521","5469950244.9401","6153122903.289","7421773627.16806","7200040950.87617","7973145415.42987","8590854304.8286","6760654004.88332","6407809685.69825","6624479957.78957","7489600369.3977","7874724823.75006","6212147223.83335","7575052542.85389","8607738961.2647",
"Congo, Dem. Rep.","COD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316878619.73574","1607380673.70666","1731595952.11051","1142032617.06063","1852289978.33832","1113537727.27273","2185507246.37681","891666666.666667","1367800837.58331","2145055691.03305","2340567899.3741","2745153182.31329","3136076907.38525","6539494270.72831","7723022136.97034","5000335044.43047","8865916819.88755","10210736241.2238","9027202300.88081","11910414552.1276","13226085775.0513","10512899420.2447","8896177270.05725","13401989372.088","15485130694.2358","13393198273.5727","13935463326.4515","22353947838.6733","27884851918.4611",
"Congo, Rep.","COG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26943546.4343425","29515424.4500054","50771655.4192468","62818525.1974964","70846987.3057028","71410810.7707098","65939853.0330478","72357447.739091","76343640.5780674","85012891.1091742","95512627.9823516","104954865.95045","116257095.680283","171385616.281243","311584817.760364","275298406.703763","304665659.81921","348827333.662266","384211648.259926","568348371.033079","1023762093.66515","1156656680.88897","1194134307.47907","1215274929.33028","1351850300.61215","1227120964.24003","736631970.121349","958951542.192068","898779925.765947","1159530945.41362","1449116806.34254","1134481545.8486","1193589826.37209","1149866812.46834","1035379949.95","1369151207.41084","1739316143.07063","1755897582.68055","1487018189.99254","1702267045.61451","2591933855.33981","2165209454.63512","2473412895.21884","2831441510.33302","3750252269.5092","4987839333.23332","6253140819.14623","6014868758.44117","8551335528.46262","6269575234.65001","9010344986.56165","11524199124.6443","10276401652.1364","9506330382.23306","9521187262.55097","5080489797.90036","4598648630.27021","6442159173.30692","9709769080.98911","9408766648.84084","5976728018.12294","7813576768.75376","10438781137.1725",
"Colombia","COL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","632672494.443508","589865537.401472","605740473.057948","579510844.444444","714265144.444444","699047619.047619","541851851.851852","653146477.145043","701707004.180043","808812068.099551","955259648.019432","935820962.911309","1149373247.90663","1539558029.33178","1798616360.40627","2071845444.99232","2615131863.38089","3283905564.22709","3867783604.04144","4251544715.065","5416924889.4313","4312469259.96344","4252517718.43372","4050952667.78683","4546303965.08543","4818143277.0881","6582202894.2535","6165155372.87305","6386221631.40895","7118228010.95861","9024672480.38864","9478146064.9523","9645918063.64771","10093756782.42","12254486171.2682","13443126537.0059","14766792154.3281","15829469963.6321","14780193362.3063","15829235070.0159","15895257716.8169","15110265983.35","14511230140.101","15687687298.0772","19637278133.8993","24709929212.5475","28683606754.6326","33889992881.932","43916519836.3982","38181806131.3823","46816280695.4722","64569763981.205","69731471894.4166","69107146201.365","63418461300.1317","45932176705.05","41608310926.5839","47233141868.5656","53136579845.358","51258795213.1991","36557247845.2395","52007559158.0232","70446932917.3539",
"Comoros","COM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","18752564.8956679","17348157.1686197","16259718.8360543","16931592.0716669","16319834.4058472","17384175.483569","24669150.3258027","29823579.1378054","31499532.0112546","30175019.227738","37963365.241107","37475472.0893311","40417159.2193708","40016219.795201","28203730.1958613","35209697.4723112","34997133.652694","32203526.6560757","32703607.2615812","33793543.4300631","31027530.9665056","33446309.6012187","37638992.1214846","48323488.6066429","55994444.1550792","57775596.9835792","61714685.8747645","71414386.4375936","75279514.6807769","84304814.892592","87519204.05352","101862719.691615","90876030.3981435","101000279.390625","111239530.048501","97918675.9399499","108098874.481959","128229514.917691","153462136.109051","152645349.34793","69481186.4243717","140072558.468224","157999757.552676",
